6529942920,2098,23,0,10,1650250459,True,44,104,31,22,101,105,8,86,74,7
6529942860,1701,23,0,10,1650250448,False,7,100,17,14,85,64,39,81,21,11
6529942838,1941,23,0,10,1650250454,True,13,63,14,21,33,35,58,40,8,5
6529942813,1618,23,0,10,1650250449,False,128,137,16,129,31,14,30,36,26,84
6529942722,1253,23,0,10,1650250439,False,30,129,21,48,31,27,81,97,59,37
6529942611,2156,22,0,10,1650250423,True,94,53,111,101,2,121,10,136,9,21
6529942578,1729,22,0,10,1650250428,True,11,15,69,33,84,42,120,31,45,14
6529942575,1147,23,0,10,1650250418,False,37,15,13,29,65,26,70,66,136,17
6529942490,1882,23,0,10,1650250418,False,16,84,75,80,25,14,112,114,35,28
6529942459,1482,22,7,10,1650250412,True,40,42,27,110,59,126,6,45,7,14
6529942116,2179,22,7,10,1650250371,True,74,54,16,75,85,5,6,20,40,8
6529942065,1490,23,0,10,1650250371,False,42,27,13,93,74,101,6,51,80,123
6529941994,1579,23,0,10,1650250371,True,95,47,70,101,105,40,59,43,39,11
6529941982,2204,23,0,10,1650250371,False,57,8,33,44,16,21,26,62,86,126
6529941783,2080,22,0,10,1650250350,False,20,95,85,35,88,23,86,39,27,70
6529941782,2170,22,7,10,1650250345,True,51,87,106,8,104,12,121,114,59,29
6529941678,1389,23,0,10,1650250335,False,51,114,30,91,56,106,33,69,129,22
6529941510,1938,22,7,10,1650250319,True,1,33,114,129,59,128,106,16,35,66
6529941497,1900,22,0,10,1650250325,False,49,27,113,44,121,81,41,68,107,84
6529941483,1777,22,7,10,1650250314,False,60,22,52,27,46,36,14,106,21,45
6529941435,2157,22,0,10,1650250314,False,89,137,9,114,29,107,128,19,105,36
6529941340,1869,22,7,10,1650250304,True,39,90,84,19,47,32,123,70,111,11
6529941263,1811,22,7,10,1650250288,True,72,38,19,63,62,35,8,58,90,65
6529941204,1102,23,0,10,1650250288,False,90,106,99,71,77,8,19,64,20,50
6529941189,1208,23,0,10,1650250278,True,104,13,20,5,70,120,47,84,44,64
6529941089,2291,22,0,10,1650250252,False,66,2,107,19,87,56,54,16,64,10
6529941015,1028,23,0,10,1650250273,True,86,25,32,50,70,105,14,35,22,17
6529940970,2067,22,7,10,1650250247,True,19,63,14,37,75,87,27,43,99,44
6529940871,2003,4,0,10,1650250252,False,61,1,135,27,57,70,91,17,23,76
6529940793,1460,23,0,10,1650250253,False,123,8,22,21,44,19,137,72,94,35
6529940758,1978,22,7,10,1650250232,True,40,137,35,123,56,9,76,1,7,85
6529940753,2127,23,0,10,1650250246,False,84,90,25,59,99,2,47,111,104,137
6529940741,2026,22,0,10,1650250242,False,123,31,106,60,73,37,114,16,107,44
6529940715,1107,23,0,10,1650250247,True,102,14,7,106,97,53,12,77,26,110
6529940670,2138,22,7,10,1650250221,False,8,128,114,62,36,97,121,17,19,35
6529940580,1633,22,7,10,1650250231,True,90,59,93,16,31,83,100,46,103,126
6529940538,1850,22,7,10,1650250231,False,13,6,14,7,104,123,98,70,36,50
6529940457,1941,22,7,10,1650250200,False,114,105,46,137,21,80,81,59,64,72
6529940311,2457,4,0,10,1650250205,False,136,27,85,40,47,88,44,55,36,89
6529940246,1904,22,7,10,1650250195,False,6,98,50,126,135,74,93,2,14,27
6529940154,1428,23,0,10,1650250190,True,12,57,112,101,44,86,4,135,35,21
6529940031,2040,23,0,10,1650250174,False,6,93,14,26,99,74,80,63,85,8
6529940017,1874,22,7,10,1650250169,False,94,100,68,90,83,42,74,20,86,49
6529939908,2178,22,7,10,1650250165,True,65,5,86,136,114,72,56,64,53,9
6529939892,1644,22,0,10,1650250164,False,72,66,22,108,90,55,7,69,17,64
6529939865,1396,23,0,10,1650250164,False,6,40,87,136,114,71,34,12,121,39
6529939853,2274,22,7,10,1650250143,False,19,129,105,30,88,86,13,98,79,56
6529939815,2226,22,7,10,1650250159,True,98,39,84,8,27,14,6,93,19,99
6529939799,1945,22,7,10,1650250129,True,37,47,39,90,94,58,19,25,30,36
6529939702,2359,22,7,10,1650250138,True,19,1,28,30,9,45,74,105,41,72
6529939626,1477,22,0,10,1650250138,True,8,36,77,129,54,74,11,33,6,64
6529939624,1483,22,0,10,1650250133,True,63,15,16,82,75,48,99,25,94,79
6529939451,2039,22,0,10,1650250123,False,13,63,44,106,86,16,1,51,20,92
6529939309,2206,22,0,10,1650250107,True,65,10,128,72,98,99,52,19,85,90
6529939307,2525,22,7,10,1650250107,False,25,120,136,8,34,44,96,31,21,22
6529939260,2224,22,7,10,1650250101,True,69,59,30,42,121,16,75,126,107,8
6529939259,2464,23,0,10,1650250097,True,44,21,75,64,2,58,19,30,67,14
6529939223,1541,23,0,10,1650250097,False,114,110,52,88,23,64,128,12,2,35
6529939198,1545,22,0,10,1650250096,True,14,35,19,8,97,93,136,36,1,83
6529939117,1978,22,0,10,1650250087,False,121,120,129,98,27,47,100,85,110,42
6529939074,1581,23,0,10,1650250086,False,80,105,27,14,54,10,67,30,35,25
6529939028,1924,22,7,10,1650250071,True,1,90,102,84,126,94,7,68,53,36
6529938989,2375,22,7,10,1650250076,True,137,16,84,70,36,9,7,2,75,63
6529938823,2210,22,7,10,1650250061,True,28,31,42,7,36,43,16,70,85,56
6529938811,2034,23,0,10,1650250055,False,33,97,71,94,30,75,59,51,26,13
6529938796,1911,22,7,10,1650250061,True,35,63,57,81,28,49,48,50,80,75
6529938710,1903,22,7,10,1650250035,False,60,94,120,79,7,90,126,14,109,15
6529938680,1136,23,0,10,1650250050,True,119,31,47,108,20,84,33,136,49,29
6529938628,2295,22,0,10,1650250044,True,88,137,30,58,81,94,107,16,49,26
6529938591,1853,22,0,10,1650250029,False,22,51,53,68,81,48,123,126,7,129
6529938517,1139,23,0,10,1650250025,False,75,9,86,36,26,27,63,123,21,120
6529938472,1847,22,0,10,1650250029,False,75,33,137,25,39,42,35,91,104,6
6529938463,1949,23,0,10,1650250024,False,14,35,64,86,44,27,18,87,46,8
6529938453,1679,22,7,10,1650250024,False,109,91,23,86,137,128,19,90,58,120
6529938262,2374,22,7,10,1650250004,True,35,68,42,84,59,25,21,6,2,90
6529938237,2173,22,7,10,1650250004,False,123,108,42,30,8,74,120,45,137,95
6529938087,2018,22,7,10,1650249988,True,93,64,84,85,101,8,20,110,88,71
6529937853,2182,22,7,10,1650249968,False,17,11,26,90,6,70,34,71,99,36
6529937852,1505,23,0,10,1650249962,False,57,21,101,123,60,68,48,8,95,96
6529937754,1310,22,7,10,1650249962,True,42,120,43,9,49,128,93,55,92,107
6529937707,2573,22,0,10,1650249957,False,51,71,110,39,35,120,97,4,6,14
6529937656,1723,23,0,10,1650249952,False,75,137,99,84,17,72,64,102,30,47
6529937528,2567,22,7,10,1650249932,True,6,3,120,84,49,126,50,105,23,114
6529937464,2411,22,0,10,1650249932,False,114,34,51,57,43,8,72,86,105,35
6529937453,2342,22,0,10,1650249932,False,61,75,65,40,106,1,101,58,120,7
6529937406,1340,23,0,10,1650249921,False,45,47,20,62,19,35,98,28,30,7
6529937381,1826,22,7,10,1650249926,True,137,97,45,48,35,83,4,75,30,99
6529937379,722,23,0,10,1650249926,True,22,11,50,2,44,92,98,94,128,67
6529937321,1674,23,0,10,1650249889,False,40,100,47,67,26,8,35,14,27,83
6529937257,1565,23,0,10,1650249905,True,74,6,126,50,47,2,79,14,13,8
6529937238,1117,23,0,10,1650249879,True,104,9,64,74,8,55,41,121,23,86
6529937205,2254,22,0,10,1650249899,True,75,44,49,123,40,28,81,57,22,86
6529937177,1614,22,7,10,1650249869,False,85,90,106,44,27,137,75,25,1,104
6529937128,1438,23,0,10,1650249900,False,100,16,31,6,19,27,14,35,48,30
6529937101,2271,22,0,10,1650249884,False,97,64,53,23,114,86,27,44,104,43
6529936973,2512,22,0,10,1650249874,False,110,94,7,135,17,96,64,86,15,6
6529936971,1636,22,0,10,1650249874,False,107,17,30,94,96,21,60,46,8,64
6529936959,2070,22,7,10,1650249885,False,8,74,123,50,36,129,83,94,119,11
6529936937,2341,22,7,10,1650249885,True,85,28,123,36,67,70,137,84,26,14
6529936901,1497,23,0,10,1650249869,True,16,68,21,26,84,11,54,71,53,45
6529936847,1912,5,0,10,1650249875,False,44,74,126,61,54,36,35,15,31,123
6529936716,2293,3,7,10,1650249858,True,69,105,90,39,72,81,76,28,9,126
6529936498,2059,22,7,10,1650249822,True,23,45,31,84,42,27,48,105,8,69
6529936379,1761,22,7,10,1650249828,True,75,35,44,90,62,120,128,45,51,6
6529936367,1833,22,7,10,1650249833,True,20,104,92,11,86,123,80,47,5,94
6529936193,1214,23,0,10,1650249817,True,1,11,100,5,30,62,86,53,81,67
6529936149,2346,22,0,10,1650249812,False,64,62,94,137,58,91,28,93,57,101
6529936145,1700,22,0,10,1650249802,False,100,25,121,45,67,51,35,69,19,5
6529936130,2181,22,7,10,1650249802,False,76,5,81,53,8,28,26,91,36,15
6529936129,2298,22,0,10,1650249796,True,85,121,120,99,90,49,9,4,45,35
6529936110,2643,22,0,10,1650249808,False,19,39,114,2,111,28,101,6,25,20
6529936047,2710,22,0,10,1650249796,True,90,93,47,104,137,123,62,5,99,36
6529935947,2069,22,0,10,1650249792,True,85,30,8,16,126,53,57,3,41,74
6529935916,2034,22,7,10,1650249781,False,113,8,104,31,6,32,121,14,44,81
6529935838,2598,22,7,10,1650249781,True,72,8,74,98,31,45,71,101,129,70
6529935793,2809,22,0,10,1650249771,False,16,99,67,136,87,18,57,119,108,21
6529935737,1518,22,7,10,1650249761,False,123,44,80,2,50,105,75,19,98,16
6529935698,2102,22,7,10,1650249771,True,30,67,105,7,63,25,123,58,49,8
6529935589,1791,22,7,10,1650249745,False,17,62,11,67,104,27,44,16,84,75
6529935388,1533,22,7,10,1650249730,True,36,81,136,64,106,19,112,43,71,25
6529935344,1180,23,0,10,1650249729,True,83,50,74,4,42,30,6,11,104,96
6529935276,2407,22,7,10,1650249730,True,19,126,25,14,84,86,11,101,41,16
6529935229,2721,22,7,10,1650249719,False,49,85,93,108,27,72,81,76,79,135
6529935220,2128,22,7,10,1650249724,True,135,84,64,94,126,9,51,105,17,63
6529935196,2379,22,0,10,1650249719,True,42,36,26,121,101,11,99,5,72,35
6529935178,1781,23,0,10,1650249719,False,14,102,86,64,2,119,137,42,56,22
6529935145,2001,22,0,10,1650249714,True,54,110,114,100,5,128,45,39,93,86
6529935142,2484,22,7,10,1650249703,True,84,16,13,9,63,126,81,114,64,62
6529934987,2301,22,7,10,1650249699,False,78,105,63,42,50,75,25,87,48,95
6529934932,1494,23,0,10,1650249693,True,86,48,23,30,12,40,64,33,94,83
6529934895,1812,22,7,10,1650249682,False,23,100,41,14,65,135,75,29,47,10
6529934887,2339,22,7,10,1650249678,True,60,27,91,94,59,23,14,137,31,19
6529934873,2555,22,7,10,1650249688,True,83,135,65,70,112,59,9,41,30,126
6529934872,1884,22,7,10,1650249688,False,18,74,84,32,10,44,45,105,2,86
6529934859,2146,22,7,10,1650249688,False,104,34,26,90,70,13,81,64,27,99
6529934841,2298,22,0,10,1650249688,False,129,93,64,112,52,16,62,1,135,11
6529934820,2193,22,0,10,1650249682,True,76,2,44,30,8,107,35,26,19,6
6529934785,1759,23,0,10,1650249678,True,51,44,22,30,100,94,31,35,14,48
6529934689,1096,22,7,10,1650249662,False,37,126,49,48,7,77,9,58,17,16
6529934677,2569,22,7,10,1650249657,True,93,137,22,20,64,63,39,75,30,108
6529934648,2307,22,0,10,1650249662,False,80,15,123,21,88,62,6,90,12,5
6529934633,1759,22,7,10,1650249657,True,101,17,45,16,94,13,104,109,37,135
6529934584,2563,22,7,10,1650249657,False,129,88,8,63,21,33,86,94,90,60
6529934583,2316,22,7,10,1650249657,True,8,104,119,40,85,123,107,128,98,63
6529934518,1896,22,7,10,1650249657,True,123,29,63,43,137,39,36,57,19,14
6529934444,2120,22,0,10,1650249636,False,32,9,14,27,65,16,36,105,2,18
6529934427,2540,22,7,10,1650249637,True,32,22,26,63,137,100,101,98,42,40
6529934403,2290,22,7,10,1650249637,True,55,87,21,95,11,86,99,74,12,3
6529934385,2451,22,7,10,1650249637,False,11,27,45,86,48,31,42,101,75,23
6529934370,1528,22,7,10,1650249637,False,71,94,74,5,28,14,44,26,84,104
6529934314,1626,22,0,10,1650249637,True,17,8,16,107,64,1,74,129,121,100
6529934275,1833,22,7,10,1650249631,True,91,1,81,20,123,14,5,72,74,16
6529934257,2184,22,7,10,1650249626,False,41,94,82,121,36,53,83,76,10,2
6529934227,2690,22,7,10,1650249626,False,46,18,121,5,32,63,48,74,11,37
6529934187,2626,22,7,10,1650249621,False,12,43,74,7,84,8,126,49,32,40
6529934177,2159,22,7,10,1650249621,True,39,62,75,8,14,104,41,74,121,101
6529934139,2787,22,7,10,1650249615,False,11,64,104,30,19,8,137,106,86,26
6529934070,2477,22,0,10,1650249605,False,43,30,73,23,45,9,95,37,1,56
6529934055,2211,22,7,10,1650249610,True,17,4,8,72,90,38,1,20,111,85
6529934052,1591,22,0,10,1650249605,True,98,84,68,1,64,102,28,14,12,40
6529934041,2004,22,7,10,1650249605,True,14,86,75,129,41,99,114,45,121,30
6529934025,2294,22,7,10,1650249605,False,26,74,71,8,62,14,137,84,94,128
6529933974,2091,22,7,10,1650249595,True,53,104,123,48,39,90,98,51,52,46
6529933969,986,22,7,10,1650249579,True,137,65,19,102,30,129,126,35,121,2
6529933938,2530,22,7,10,1650249595,True,97,13,107,123,45,120,106,1,64,16
6529933907,1884,23,0,10,1650249579,True,18,90,62,49,105,14,4,15,48,12
6529933820,2213,22,7,10,1650249585,True,42,108,88,75,52,6,7,1,129,30
6529933752,1670,4,0,10,1650249569,False,54,38,52,43,18,26,123,6,41,51
6529933738,2420,22,7,10,1650249574,False,6,101,83,14,74,121,45,60,84,8
6529933722,1883,22,0,10,1650249574,False,2,43,16,110,44,104,22,70,5,21
6529933721,1715,23,0,10,1650249569,True,19,93,121,51,85,81,11,88,70,45
6529933689,2518,22,7,10,1650249569,False,120,54,17,27,90,86,19,137,87,15
6529933681,1763,22,0,10,1650249558,True,123,60,1,80,64,56,31,108,42,121
6529933528,1360,22,7,10,1650249558,False,123,45,16,48,62,70,60,64,74,91
6529933503,2866,22,7,10,1650249554,True,35,103,53,4,79,36,105,23,104,19
6529933442,1230,23,0,10,1650249538,True,104,40,68,112,21,6,84,79,96,91
6529933421,3034,22,7,10,1650249548,False,5,74,31,41,36,121,75,94,104,14
6529933394,2354,18,0,10,1650249527,True,121,65,53,74,119,73,71,16,29,19
6529933346,2111,22,7,10,1650249538,True,85,79,126,10,58,40,30,22,29,70
6529933345,2481,22,7,10,1650249533,False,129,48,9,59,111,69,31,1,36,107
6529933328,2183,22,0,10,1650249538,False,48,105,32,50,74,19,17,47,81,64
6529933295,2032,22,0,10,1650249533,True,123,70,52,7,59,17,26,29,63,9
6529933286,1973,22,7,10,1650249533,False,68,50,16,43,54,99,90,64,44,21
6529933252,2273,22,0,10,1650249528,False,137,136,6,93,39,33,59,27,67,74
6529933251,2070,22,7,10,1650249527,False,35,34,123,30,129,44,36,27,121,126
6529933248,3068,4,0,10,1650249506,True,70,101,80,11,95,114,58,40,46,63
6529933240,1328,22,7,10,1650249522,True,50,10,38,85,25,16,90,74,54,30
6529933201,1896,22,0,10,1650249527,True,14,64,137,10,58,126,49,50,84,44
6529933154,2272,22,0,10,1650249517,False,8,87,60,27,39,14,90,81,36,30
6529933143,2092,22,0,10,1650249522,True,137,26,81,20,13,30,64,14,67,2
6529933025,2399,22,7,10,1650249502,False,20,43,6,137,40,8,47,14,13,111
6529932961,1837,22,7,10,1650249492,True,93,16,123,25,68,10,105,43,107,11
6529932950,2126,22,0,10,1650249496,False,85,37,46,42,47,107,44,16,35,31
6529932941,1610,23,0,10,1650249502,True,74,21,20,48,96,11,14,137,123,63
6529932916,2352,22,7,10,1650249492,True,128,91,42,101,129,137,121,71,10,126
6529932909,1439,22,7,10,1650249501,False,46,62,54,16,3,84,128,19,39,91
6529932882,1797,22,7,10,1650249496,True,48,74,64,31,2,28,121,13,70,27
6529932785,1656,23,0,10,1650249480,False,85,68,20,19,59,35,58,14,94,21
6529932764,2875,22,0,10,1650249481,False,29,93,27,123,39,14,56,30,111,16
6529932700,1812,22,7,10,1650249476,True,35,90,54,119,44,30,11,14,8,84
6529932695,2021,22,0,10,1650249475,False,26,6,8,51,104,72,32,126,78,54
6529932582,2222,22,7,10,1650249465,False,16,43,1,71,3,64,45,4,29,87
6529932558,1520,23,0,10,1650249455,False,12,71,62,23,47,42,30,54,35,4
6529932524,1606,22,0,10,1650249455,False,16,69,67,7,23,11,99,114,86,8
6529932511,1984,22,0,10,1650249460,False,75,36,23,83,49,56,30,64,2,45
6529932237,1492,23,0,10,1650249424,False,106,64,31,60,41,61,86,58,107,78
6529932114,2749,22,7,10,1650249413,True,26,6,71,25,85,86,99,94,49,68
6529932104,1634,22,0,10,1650249414,True,6,30,89,79,78,137,75,26,9,93
6529932073,2694,22,0,10,1650249413,True,126,107,129,68,59,86,20,74,84,67
6529932050,2143,22,7,10,1650249404,False,43,59,27,86,114,84,107,70,105,56
6529932011,2040,22,0,10,1650249408,False,14,26,18,6,85,66,93,75,83,99
6529931960,2187,22,7,10,1650249403,True,63,1,50,22,137,16,27,93,86,126
6529931959,2888,22,0,10,1650249403,False,29,119,52,41,21,106,86,128,19,84
6529931943,1864,23,0,10,1650249403,True,43,129,41,1,26,65,74,6,37,29
6529931939,1979,22,7,10,1650249398,True,19,94,22,45,14,68,1,51,8,121
6529931874,1321,23,0,10,1650249392,False,89,48,27,52,8,21,14,4,42,74
6529931832,2001,22,7,10,1650249393,False,90,97,86,74,48,94,114,58,9,75
6529931781,1798,22,7,10,1650249388,False,74,47,20,86,114,43,121,9,35,126
6529931658,1677,23,0,10,1650249357,True,123,104,74,33,136,5,109,6,7,26
6529931575,2095,22,7,10,1650249362,False,136,74,123,68,28,14,62,119,16,42
6529931554,2118,22,7,10,1650249367,False,18,85,14,40,36,1,20,11,2,101
6529931528,1973,22,0,10,1650249361,True,81,5,68,43,108,63,62,84,14,35
6529931464,2593,22,7,10,1650249357,False,30,59,114,22,17,13,137,35,44,45
6529931239,2098,22,0,10,1650249336,False,32,81,33,94,64,126,47,92,86,75
6529931212,2838,22,0,10,1650249326,False,5,87,13,89,9,94,75,8,120,14
6529931189,2186,22,7,10,1650249335,False,57,93,34,3,59,12,64,20,84,74
6529931188,2056,22,0,10,1650249335,False,13,98,48,39,20,108,126,106,40,101
6529931143,2195,22,7,10,1650249325,False,137,5,120,63,74,135,53,28,3,59
6529931016,1731,22,7,10,1650249315,False,137,114,39,14,26,46,112,65,2,27
6529931001,1292,23,0,10,1650249315,False,76,77,103,73,86,64,100,11,8,137
6529930996,2329,22,0,10,1650249305,False,137,98,109,128,26,85,16,81,112,6
6529930829,2131,22,7,10,1650249279,False,8,45,14,83,105,137,1,11,21,40
6529930828,2608,22,7,10,1650249273,False,72,101,21,93,96,26,17,1,86,63
6529930822,2419,22,0,10,1650249294,False,27,5,21,42,97,3,52,120,12,101
6529930764,2194,22,7,10,1650249269,False,83,107,137,126,109,1,45,26,64,80
6529930665,1985,22,7,10,1650249279,False,74,71,12,36,87,84,82,2,75,8
6529930664,3049,22,7,10,1650249279,True,71,94,75,9,137,36,42,86,21,2
6529930511,1677,22,0,10,1650249264,False,56,34,136,64,36,11,5,90,43,104
6529930488,1404,23,0,10,1650249263,True,121,51,6,42,98,37,26,56,109,119
6529930433,3086,22,0,10,1650249258,True,40,7,64,51,6,94,31,13,16,86
6529930415,1921,22,7,10,1650249253,True,101,27,2,35,11,93,91,14,86,21
6529930356,1274,23,0,10,1650249253,True,84,22,42,40,6,67,23,86,108,100
6529930345,3226,22,7,10,1650249248,True,126,35,75,28,41,45,63,65,2,42
6529930336,995,23,0,10,1650249248,False,51,40,94,14,4,82,49,21,8,20
6529930310,3314,22,7,10,1650249243,False,97,90,99,22,4,120,114,128,17,87
6529930288,1511,23,0,10,1650249237,False,25,59,84,106,47,6,119,27,8,74
6529930259,2384,22,7,10,1650249243,False,26,123,15,45,137,90,3,76,9,41
6529930204,1935,22,7,10,1650249233,True,36,48,74,59,123,22,76,73,96,21
6529930200,3286,22,7,10,1650249211,False,29,123,5,68,67,8,37,32,119,59
6529930168,1905,22,7,10,1650249232,False,21,6,45,43,25,14,59,1,107,26
6529930049,1979,22,7,10,1650249217,True,13,5,100,19,129,71,8,74,64,2
6529929919,1244,23,0,10,1650249191,True,47,74,6,62,1,54,109,31,7,21
6529929883,2609,22,7,10,1650249196,False,64,28,59,83,94,7,121,47,93,104
6529929847,2848,22,0,10,1650249180,True,23,3,25,94,60,17,27,75,101,1
6529929753,1262,23,0,10,1650249196,True,44,84,129,74,33,80,123,108,35,27
6529929692,1481,22,7,10,1650249191,True,64,10,106,62,129,87,135,99,6,59
6529929605,3067,22,7,10,1650249181,True,14,43,6,129,111,90,120,135,64,42
6529929594,1884,22,0,10,1650249180,False,93,43,36,135,26,62,114,35,8,3
6529929577,2501,22,0,10,1650249170,False,81,105,87,86,7,135,121,106,40,104
6529929549,2226,22,7,10,1650249176,False,81,14,47,30,43,101,2,6,123,31
6529929547,2493,22,7,10,1650249170,False,84,17,128,112,1,8,49,7,86,14
6529929506,2965,22,7,10,1650249170,False,135,121,105,32,75,44,26,36,34,85
6529929425,3350,22,0,10,1650249160,True,21,108,60,94,83,55,36,70,86,84
6529929331,2211,22,7,10,1650249155,False,69,74,114,101,20,92,14,63,88,19
6529929287,2392,22,7,10,1650249139,False,90,35,42,108,25,36,84,23,137,70
6529929256,1414,23,0,10,1650249139,False,86,41,90,40,120,108,33,46,100,93
6529929206,1019,23,0,10,1650249139,True,6,23,72,20,7,86,69,31,32,42
6529929108,2628,22,7,10,1650249129,True,48,37,30,47,44,137,98,25,36,94
6529929043,2056,22,7,10,1650249124,False,42,16,121,21,79,8,113,9,29,75
6529929027,1883,22,7,10,1650249118,True,113,48,25,84,27,37,8,7,34,43
6529928984,2379,4,0,10,1650249113,True,84,94,16,63,46,9,19,73,51,40
6529928968,3057,22,7,10,1650249113,False,1,137,74,31,69,2,63,26,39,16
6529928894,1855,22,7,10,1650249104,True,15,42,50,16,19,84,36,8,14,49
6529928866,1805,22,7,10,1650249082,False,36,44,37,90,16,102,88,84,60,19
6529928858,1699,23,0,10,1650249103,True,86,16,68,13,48,79,120,70,47,5
6529928830,2333,22,7,10,1650249104,True,45,129,14,1,39,46,16,114,30,135
6529928827,2424,22,7,10,1650249093,True,96,44,26,11,101,110,8,74,23,75
6529928816,3050,22,0,10,1650249103,False,4,21,64,19,50,60,13,63,68,123
6529928720,1502,23,0,10,1650249093,False,30,14,84,44,39,93,51,27,81,31
6529928657,2759,22,0,10,1650249087,False,23,120,128,44,123,22,137,21,48,112
6529928646,3254,22,7,10,1650249083,False,45,3,81,35,48,6,5,101,104,58
6529928644,1926,22,0,10,1650249072,True,2,47,41,74,123,44,86,45,51,48
6529928614,2841,22,7,10,1650249082,True,8,17,49,5,9,14,136,6,15,34
