6526357039,876,22,10,1650064005,21,50,False,17,104,8,66,69,1,19,137,90,98
6526357030,714,22,10,1650064006,21,50,True,88,43,52,46,96,18,35,21,136,81
6526357026,1198,23,10,1650064000,21,50,True,14,7,70,33,22,47,71,25,54,75
6526357009,1714,22,10,1650063995,21,50,True,74,45,91,107,94,136,86,36,1,16
6526356937,1469,23,10,1650063990,21,50,True,55,40,14,12,54,19,44,126,34,137
6526356928,1447,22,10,1650063985,21,50,False,25,137,69,45,72,91,49,3,83,94
6526356885,1446,23,10,1650063969,21,50,True,99,48,27,21,123,80,91,126,19,46
6526356749,1536,23,10,1650063980,21,50,False,67,97,26,123,21,32,54,105,83,35
6526356433,1453,23,10,1650063944,21,50,False,3,81,75,21,39,1,11,2,36,86
6526356023,1189,23,10,1650063912,21,50,True,119,9,44,27,23,41,103,17,26,6
6526355945,1184,23,10,1650063902,21,50,False,11,30,35,8,61,14,114,70,76,50
6526355874,1510,23,10,1650063903,21,50,True,16,42,30,71,123,35,41,85,135,63
6526355850,1067,23,10,1650063897,21,50,False,17,110,126,85,79,70,119,106,1,6
6526355798,1756,23,10,1650063897,21,50,True,70,40,106,31,21,2,86,82,16,50
6526355482,1369,23,10,1650063866,21,50,False,119,9,74,27,35,126,41,40,12,101
6526355451,1369,23,10,1650063856,21,50,True,80,102,129,59,86,65,84,95,74,19
6526355313,1260,23,10,1650063840,21,50,False,14,35,81,120,3,84,25,50,94,123
6526355268,1908,23,10,1650063845,21,50,True,33,137,25,41,31,74,8,71,100,55
6526355266,1240,23,10,1650063841,21,50,True,8,76,126,75,64,74,113,86,79,36
6526355246,1517,23,10,1650063845,21,50,False,105,84,64,70,32,1,23,111,6,20
6526355092,1739,23,10,1650063825,21,50,True,36,123,16,101,42,93,22,40,74,38
6526355061,1791,22,10,1650063799,21,50,False,48,53,67,42,34,110,5,99,41,14
6526354910,1150,22,10,1650063809,21,50,True,15,12,36,53,74,114,97,27,46,20
6526354824,1446,23,10,1650063794,21,50,False,31,35,78,99,95,85,27,114,50,70
6526354756,1678,22,10,1650063799,21,50,False,9,87,41,29,74,114,102,1,23,4
6526354672,1913,22,10,1650063789,21,50,False,86,87,104,121,6,2,128,90,84,23
6526354628,1235,22,10,1650063774,21,50,True,90,81,111,46,16,13,27,26,80,15
6526354573,1199,23,10,1650063783,21,50,False,128,100,44,5,35,62,14,135,70,63
6526354571,984,23,10,1650063778,21,50,False,35,121,44,119,27,25,100,137,30,113
6526354536,951,23,10,1650063773,21,50,True,70,91,30,26,109,14,82,32,11,51
6526354462,1699,23,10,1650063767,21,50,True,9,84,104,14,74,27,30,36,81,22
6526354430,1404,23,10,1650063768,21,50,False,21,14,88,121,74,42,30,27,101,98
6526354319,1762,22,10,1650063758,21,50,True,113,26,72,38,90,97,27,1,123,106
6526354300,1889,22,10,1650063752,21,50,False,97,75,26,16,18,67,32,50,36,105
6526354287,2050,5,10,1650063746,21,50,True,43,46,44,52,80,96,76,32,110,68
6526354251,1517,22,10,1650063742,21,50,False,105,101,16,6,59,82,120,58,39,26
6526354123,1913,22,10,1650063742,21,50,False,4,32,44,79,48,121,63,30,81,25
6526354055,1821,22,10,1650063737,21,50,False,64,17,84,70,27,94,126,86,83,137
6526354028,1781,23,10,1650063731,21,50,False,30,72,71,101,22,14,128,136,123,88
6526353911,1969,22,10,1650063701,21,50,True,1,60,50,40,10,54,13,14,101,16
6526353895,1171,23,10,1650063721,21,50,False,111,8,58,108,39,81,14,50,48,128
6526353877,1323,23,10,1650063721,21,50,True,11,19,135,74,107,62,67,22,33,23
6526353852,1659,22,10,1650063716,21,50,False,123,42,51,44,38,4,137,10,84,54
6526353827,926,23,10,1650063716,21,50,True,39,81,30,97,19,47,14,52,33,44
6526353574,1367,22,10,1650063685,21,50,True,93,79,121,35,137,39,51,6,86,41
6526353559,1926,22,10,1650063690,21,50,False,62,99,78,8,27,83,114,73,40,16
6526353484,1933,22,10,1650063685,21,50,True,36,62,93,84,74,41,10,100,105,69
6526353394,1840,22,10,1650063674,21,50,True,19,75,2,22,51,14,10,46,50,59
6526353328,1410,22,10,1650063664,21,50,True,70,85,123,60,81,10,69,94,58,119
6526353284,1931,22,10,1650063669,21,50,False,15,59,6,7,43,39,44,120,26,84
6526353273,1805,22,10,1650063664,21,50,True,100,40,57,54,74,29,26,19,36,110
6526353247,1992,22,10,1650063665,21,50,False,99,92,135,67,119,8,128,96,112,45
6526353197,1913,23,10,1650063664,21,50,False,32,21,101,9,100,105,99,13,68,106
6526353190,1831,22,10,1650063654,21,50,True,83,8,36,71,100,66,59,64,2,44
6526353023,1908,23,10,1650063644,21,50,True,68,81,20,2,27,119,64,56,22,128
6526352895,1870,22,10,1650063607,21,50,False,17,99,30,71,19,5,20,4,14,98
6526352822,1994,22,10,1650063628,21,50,False,25,48,103,7,37,30,84,59,28,8
6526352821,1943,22,10,1650063623,21,50,False,85,93,42,74,75,53,112,23,14,19
6526352695,1893,22,10,1650063603,21,50,False,5,22,38,84,37,44,17,89,25,126
6526352574,1519,22,10,1650063597,21,50,False,17,1,72,5,14,64,12,50,119,49
6526352561,1652,23,10,1650063602,21,50,True,42,31,66,108,35,30,126,83,14,93
6526352533,1901,22,10,1650063602,21,50,True,49,71,43,17,56,121,26,59,44,120
6526352525,1940,22,10,1650063602,21,50,False,41,74,14,36,90,8,123,85,121,96
6526352520,1465,22,10,1650063587,21,50,True,75,59,107,93,87,30,14,74,53,8
6526352463,2014,22,10,1650063597,21,50,True,9,54,128,59,52,46,1,137,22,30
6526352404,1668,5,10,1650063592,21,50,False,76,44,41,39,8,77,55,101,84,107
6526352231,1673,22,10,1650063572,21,50,False,10,126,25,23,105,64,17,47,107,44
6526352225,1149,23,10,1650063576,21,50,True,15,71,136,95,11,126,111,129,14,21
6526366703,1043,23,10,1650064896,21,50,True,59,6,99,30,26,40,5,31,92,106
6526364769,1042,23,10,1650064714,21,50,True,81,32,54,22,30,44,17,101,33,43
6526364110,732,22,10,1650064659,21,50,False,71,1,85,121,13,86,8,105,137,31
6526364080,1019,23,10,1650064647,21,50,True,13,74,45,54,31,14,26,42,76,27
6526363376,878,23,10,1650064590,21,50,True,36,74,19,26,35,32,13,57,25,61
6526363343,1175,23,10,1650064575,21,50,False,11,35,79,94,99,120,6,68,84,55
6526362617,1263,23,10,1650064518,21,50,False,64,72,95,34,84,13,2,6,113,121
6526362239,1327,23,10,1650064487,21,50,True,8,74,86,136,27,14,39,99,33,76
6526361953,1372,23,10,1650064456,21,50,True,9,7,126,6,15,123,14,22,93,5
6526361852,1429,23,10,1650064452,21,50,False,23,35,26,121,45,85,98,6,84,120
6526361705,1290,22,10,1650064435,21,50,True,91,101,19,81,90,106,14,25,8,21
6526361703,1457,23,10,1650064425,21,50,True,103,21,14,101,54,128,70,7,74,99
6526361490,1295,23,10,1650064420,21,50,False,99,91,55,71,9,1,14,58,33,10
6526361149,1265,23,10,1650064390,21,50,True,9,16,6,51,26,30,114,59,14,44
6526360751,1274,22,10,1650064347,21,50,True,54,46,16,91,17,81,90,79,41,10
6526360457,1086,23,10,1650064322,21,50,True,105,81,96,119,35,20,53,69,101,46
6526360200,1321,4,10,1650064290,21,50,True,61,137,20,110,12,101,48,69,26,67
6526360096,1413,22,10,1650064275,21,50,False,48,60,20,111,59,42,61,123,7,64
6526360065,1313,22,10,1650064281,21,50,False,76,53,19,121,46,64,109,5,25,104
6526359953,1553,23,10,1650064275,21,50,True,86,123,59,26,109,62,10,68,35,77
6526359922,1183,23,10,1650064275,21,50,False,105,74,40,119,99,35,32,50,101,20
6526359799,1181,23,10,1650064228,21,50,False,137,105,94,26,14,83,36,17,84,6
6526359679,1149,23,10,1650064249,21,50,False,63,14,136,9,45,23,77,101,55,97
6526359364,1228,23,10,1650064212,21,50,False,21,67,31,26,43,53,41,68,84,71
6526359275,1186,23,10,1650064212,21,50,True,94,12,100,101,1,128,119,120,35,88
6526359103,1499,23,10,1650064192,21,50,False,100,94,30,2,41,86,15,84,54,75
6526359090,1181,23,10,1650064197,21,50,False,35,48,14,90,105,84,129,74,80,31
6526358983,1319,22,10,1650064172,21,50,False,26,2,45,59,42,7,35,68,36,14
6526358930,940,23,10,1650064182,21,50,False,84,120,48,14,107,20,35,137,6,7
6526358874,1595,23,10,1650064176,21,50,False,39,42,126,25,68,44,102,40,57,91
6526358812,1455,4,10,1650064171,21,50,True,18,90,3,51,62,106,126,107,112,17
6526358596,1207,23,10,1650064151,21,50,False,35,62,99,26,94,38,9,58,86,18
6526357996,1598,23,10,1650064094,21,50,True,76,119,67,121,104,106,99,105,2,84
6526357941,1651,23,10,1650064093,21,50,False,37,83,54,75,137,56,11,64,100,135
6526357745,1584,23,10,1650064073,21,50,True,56,65,29,54,86,74,90,35,19,25
6526357519,1397,23,10,1650064053,21,50,True,79,110,75,2,41,89,100,74,20,7
6526357423,1016,22,10,1650064043,21,50,False,45,7,121,42,58,86,23,69,8,31
6526357394,1487,22,10,1650064043,21,50,False,119,26,55,43,94,19,35,14,105,121
6526357383,1337,22,10,1650064042,21,50,False,90,45,64,70,120,101,43,54,137,86
6526357374,1714,22,10,1650064042,21,50,True,129,105,48,101,45,128,44,110,11,104
6526357316,1609,22,10,1650064026,21,50,True,137,20,75,104,6,8,2,46,43,50
6526357039,876,22,10,1650064005,21,50,False,17,104,8,66,69,1,19,137,90,98
6526357030,714,22,10,1650064006,21,50,True,88,43,52,46,96,18,35,21,136,81
6526357026,1198,23,10,1650064000,21,50,True,14,7,70,33,22,47,71,25,54,75
6526357009,1714,22,10,1650063995,21,50,True,74,45,91,107,94,136,86,36,1,16
6526356937,1469,23,10,1650063990,21,50,True,55,40,14,12,54,19,44,126,34,137
6526356928,1447,22,10,1650063985,21,50,False,25,137,69,45,72,91,49,3,83,94
6526356885,1446,23,10,1650063969,21,50,True,99,48,27,21,123,80,91,126,19,46
6526356749,1536,23,10,1650063980,21,50,False,67,97,26,123,21,32,54,105,83,35
6526356622,1729,22,10,1650063954,21,50,True,121,120,1,114,84,5,49,137,104,8
6526356433,1453,23,10,1650063944,21,50,False,3,81,75,21,39,1,11,2,36,86
6526356255,1838,4,10,1650063923,21,50,True,95,104,6,35,30,5,111,73,97,19
6526356065,1885,22,10,1650063918,21,50,False,84,42,7,74,36,5,21,104,19,35
6526356023,1189,23,10,1650063912,21,50,True,119,9,44,27,23,41,103,17,26,6
6526355945,1184,23,10,1650063902,21,50,False,11,30,35,8,61,14,114,70,76,50
6526355874,1510,23,10,1650063903,21,50,True,16,42,30,71,123,35,41,85,135,63
6526355850,1067,23,10,1650063897,21,50,False,17,110,126,85,79,70,119,106,1,6
6526355798,1756,23,10,1650063897,21,50,True,70,40,106,31,21,2,86,82,16,50
6526355482,1369,23,10,1650063866,21,50,False,119,9,74,27,35,126,41,40,12,101
6526355453,1950,22,10,1650063861,21,50,False,19,7,36,98,57,102,9,80,93,49
6526355451,1369,23,10,1650063856,21,50,True,80,102,129,59,86,65,84,95,74,19
6526355370,1936,23,10,1650063856,21,50,True,120,70,50,137,78,74,44,39,19,128
6526355313,1260,23,10,1650063840,21,50,False,14,35,81,120,3,84,25,50,94,123
6526355268,1908,23,10,1650063845,21,50,True,33,137,25,41,31,74,8,71,100,55
6526355266,1240,23,10,1650063841,21,50,True,8,76,126,75,64,74,113,86,79,36
6526355246,1517,23,10,1650063845,21,50,False,105,84,64,70,32,1,23,111,6,20
6526355092,1739,23,10,1650063825,21,50,True,36,123,16,101,42,93,22,40,74,38
6526355061,1791,22,10,1650063799,21,50,False,48,53,67,42,34,110,5,99,41,14
6526354910,1150,22,10,1650063809,21,50,True,15,12,36,53,74,114,97,27,46,20
6526354824,1446,23,10,1650063794,21,50,False,31,35,78,99,95,85,27,114,50,70
6526354756,1678,22,10,1650063799,21,50,False,9,87,41,29,74,114,102,1,23,4
6526354685,2089,23,10,1650063773,21,50,False,85,44,49,45,35,17,68,99,14,93
6526354672,1913,22,10,1650063789,21,50,False,86,87,104,121,6,2,128,90,84,23
6526354628,1235,22,10,1650063774,21,50,True,90,81,111,46,16,13,27,26,80,15
6526354573,1199,23,10,1650063783,21,50,False,128,100,44,5,35,62,14,135,70,63
6526354571,984,23,10,1650063778,21,50,False,35,121,44,119,27,25,100,137,30,113
6526354536,951,23,10,1650063773,21,50,True,70,91,30,26,109,14,82,32,11,51
6526354511,2008,22,10,1650063778,21,50,False,126,27,120,8,45,101,74,97,19,20
6526354462,1699,23,10,1650063767,21,50,True,9,84,104,14,74,27,30,36,81,22
6526354457,1979,22,10,1650063773,21,50,False,12,31,59,98,3,44,47,68,27,85
6526354430,1404,23,10,1650063768,21,50,False,21,14,88,121,74,42,30,27,101,98
6526354319,1762,22,10,1650063758,21,50,True,113,26,72,38,90,97,27,1,123,106
6526354300,1889,22,10,1650063752,21,50,False,97,75,26,16,18,67,32,50,36,105
6526354287,2050,5,10,1650063746,21,50,True,43,46,44,52,80,96,76,32,110,68
6526354251,1517,22,10,1650063742,21,50,False,105,101,16,6,59,82,120,58,39,26
6526354123,1913,22,10,1650063742,21,50,False,4,32,44,79,48,121,63,30,81,25
6526354055,1821,22,10,1650063737,21,50,False,64,17,84,70,27,94,126,86,83,137
6526354028,1781,23,10,1650063731,21,50,False,30,72,71,101,22,14,128,136,123,88
6526353911,1969,22,10,1650063701,21,50,True,1,60,50,40,10,54,13,14,101,16
6526353895,1171,23,10,1650063721,21,50,False,111,8,58,108,39,81,14,50,48,128
6526353877,1323,23,10,1650063721,21,50,True,11,19,135,74,107,62,67,22,33,23
6526353852,1659,22,10,1650063716,21,50,False,123,42,51,44,38,4,137,10,84,54
6526353827,926,23,10,1650063716,21,50,True,39,81,30,97,19,47,14,52,33,44
6526353787,2085,23,10,1650063700,21,50,True,74,44,68,99,33,21,86,96,79,95
6526353574,1367,22,10,1650063685,21,50,True,93,79,121,35,137,39,51,6,86,41
6526353559,1926,22,10,1650063690,21,50,False,62,99,78,8,27,83,114,73,40,16
6526353484,1933,22,10,1650063685,21,50,True,36,62,93,84,74,41,10,100,105,69
6526353394,1840,22,10,1650063674,21,50,True,19,75,2,22,51,14,10,46,50,59
6526353328,1410,22,10,1650063664,21,50,True,70,85,123,60,81,10,69,94,58,119
6526353284,1931,22,10,1650063669,21,50,False,15,59,6,7,43,39,44,120,26,84
6526366703,1043,23,10,1650064896,21,50,True,59,6,99,30,26,40,5,31,92,106
6526365530,1163,23,10,1650064788,21,50,False,41,14,26,21,12,64,35,81,9,71
6526364769,1042,23,10,1650064714,21,50,True,81,32,54,22,30,44,17,101,33,43
6526364110,732,22,10,1650064659,21,50,False,71,1,85,121,13,86,8,105,137,31
6526364080,1019,23,10,1650064647,21,50,True,13,74,45,54,31,14,26,42,76,27
6526363376,878,23,10,1650064590,21,50,True,36,74,19,26,35,32,13,57,25,61
6526363343,1175,23,10,1650064575,21,50,False,11,35,79,94,99,120,6,68,84,55
6526363202,1324,22,10,1650064575,21,50,False,46,82,72,121,36,16,75,93,17,14
6526363186,1456,23,10,1650064570,21,50,False,64,81,110,129,43,135,50,35,26,8
6526362954,1370,23,10,1650064554,21,50,False,32,11,16,119,29,28,14,86,137,110
6526362617,1263,23,10,1650064518,21,50,False,64,72,95,34,84,13,2,6,113,121
6526362239,1327,23,10,1650064487,21,50,True,8,74,86,136,27,14,39,99,33,76
6526361953,1372,23,10,1650064456,21,50,True,9,7,126,6,15,123,14,22,93,5
6526361852,1429,23,10,1650064452,21,50,False,23,35,26,121,45,85,98,6,84,120
6526361705,1290,22,10,1650064435,21,50,True,91,101,19,81,90,106,14,25,8,21
6526361703,1457,23,10,1650064425,21,50,True,103,21,14,101,54,128,70,7,74,99
6526361645,1633,23,10,1650064425,21,50,False,49,12,103,34,97,39,93,50,31,56
6526361564,1536,23,10,1650064415,21,50,True,27,43,49,70,101,41,129,119,16,74
6526361490,1295,23,10,1650064420,21,50,False,99,91,55,71,9,1,14,58,33,10
6526361409,1617,23,10,1650064415,21,50,True,41,114,17,100,23,63,16,5,54,14
6526361149,1265,23,10,1650064390,21,50,True,9,16,6,51,26,30,114,59,14,44
6526360751,1274,22,10,1650064347,21,50,True,54,46,16,91,17,81,90,79,41,10
6526360457,1086,23,10,1650064322,21,50,True,105,81,96,119,35,20,53,69,101,46
6526360200,1321,4,10,1650064290,21,50,True,61,137,20,110,12,101,48,69,26,67
6526360096,1413,22,10,1650064275,21,50,False,48,60,20,111,59,42,61,123,7,64
6526360065,1313,22,10,1650064281,21,50,False,76,53,19,121,46,64,109,5,25,104
6526359953,1553,23,10,1650064275,21,50,True,86,123,59,26,109,62,10,68,35,77
6526359922,1183,23,10,1650064275,21,50,False,105,74,40,119,99,35,32,50,101,20
6526359799,1181,23,10,1650064228,21,50,False,137,105,94,26,14,83,36,17,84,6
6526359679,1149,23,10,1650064249,21,50,False,63,14,136,9,45,23,77,101,55,97
6526359570,1720,22,10,1650064239,21,50,False,33,66,88,35,100,57,14,38,34,19
6526359487,1659,22,10,1650064228,21,50,False,129,19,90,74,14,40,44,85,80,84
6526359364,1228,23,10,1650064212,21,50,False,21,67,31,26,43,53,41,68,84,71
6526359323,1734,22,10,1650064208,21,50,True,41,5,123,9,36,101,91,29,64,1
6526359275,1186,23,10,1650064212,21,50,True,94,12,100,101,1,128,119,120,35,88
6526359113,1720,22,10,1650064192,21,50,True,108,14,35,8,26,19,32,59,7,63
6526359103,1499,23,10,1650064192,21,50,False,100,94,30,2,41,86,15,84,54,75
6526359090,1181,23,10,1650064197,21,50,False,35,48,14,90,105,84,129,74,80,31
6526358983,1319,22,10,1650064172,21,50,False,26,2,45,59,42,7,35,68,36,14
6526358974,1721,22,10,1650064177,21,50,False,83,21,93,3,74,33,17,48,26,99
6526358930,940,23,10,1650064182,21,50,False,84,120,48,14,107,20,35,137,6,7
6526358874,1595,23,10,1650064176,21,50,False,39,42,126,25,68,44,102,40,57,91
6526358812,1455,4,10,1650064171,21,50,True,18,90,3,51,62,106,126,107,112,17
6526358596,1207,23,10,1650064151,21,50,False,35,62,99,26,94,38,9,58,86,18
6526358039,1822,22,10,1650064099,21,50,True,129,19,113,75,105,9,98,81,74,83
6526357996,1598,23,10,1650064094,21,50,True,76,119,67,121,104,106,99,105,2,84
6526357941,1651,23,10,1650064093,21,50,False,37,83,54,75,137,56,11,64,100,135
6526357745,1584,23,10,1650064073,21,50,True,56,65,29,54,86,74,90,35,19,25
6526357519,1397,23,10,1650064053,21,50,True,79,110,75,2,41,89,100,74,20,7
6526357423,1016,22,10,1650064043,21,50,False,45,7,121,42,58,86,23,69,8,31
6526357394,1487,22,10,1650064043,21,50,False,119,26,55,43,94,19,35,14,105,121
6526357383,1337,22,10,1650064042,21,50,False,90,45,64,70,120,101,43,54,137,86
6526357374,1714,22,10,1650064042,21,50,True,129,105,48,101,45,128,44,110,11,104
6526357316,1609,22,10,1650064026,21,50,True,137,20,75,104,6,8,2,46,43,50
6526357155,1873,22,10,1650064016,21,50,True,26,70,56,16,136,22,90,129,5,44
6526357039,876,22,10,1650064005,21,50,False,17,104,8,66,69,1,19,137,90,98
6526357030,714,22,10,1650064006,21,50,True,88,43,52,46,96,18,35,21,136,81
6526357026,1198,23,10,1650064000,21,50,True,14,7,70,33,22,47,71,25,54,75
6526357009,1714,22,10,1650063995,21,50,True,74,45,91,107,94,136,86,36,1,16
6526356937,1469,23,10,1650063990,21,50,True,55,40,14,12,54,19,44,126,34,137
6526356928,1447,22,10,1650063985,21,50,False,25,137,69,45,72,91,49,3,83,94
6526356885,1446,23,10,1650063969,21,50,True,99,48,27,21,123,80,91,126,19,46
6526356772,1898,22,10,1650063980,21,50,False,50,105,44,75,51,55,3,42,13,86
6526356749,1536,23,10,1650063980,21,50,False,67,97,26,123,21,32,54,105,83,35
6526356629,1939,22,10,1650063970,21,50,True,19,74,86,36,84,26,21,128,102,67
6526356627,1936,22,10,1650063969,21,50,True,105,1,43,128,58,123,14,93,126,101
6526356622,1729,22,10,1650063954,21,50,True,121,120,1,114,84,5,49,137,104,8
6526356607,1962,22,10,1650063970,21,50,False,5,74,113,128,2,44,29,11,121,27
6526356433,1453,23,10,1650063944,21,50,False,3,81,75,21,39,1,11,2,36,86
6526356339,1960,22,10,1650063913,21,50,False,87,1,136,129,123,74,94,84,71,98
6526356255,1838,4,10,1650063923,21,50,True,95,104,6,35,30,5,111,73,97,19
6526356146,1929,22,10,1650063928,21,50,True,72,20,7,58,74,67,23,76,9,79
6526356065,1885,22,10,1650063918,21,50,False,84,42,7,74,36,5,21,104,19,35
6526356023,1189,23,10,1650063912,21,50,True,119,9,44,27,23,41,103,17,26,6
6526355945,1184,23,10,1650063902,21,50,False,11,30,35,8,61,14,114,70,76,50
6526355878,1992,22,10,1650063871,21,50,True,44,86,39,120,16,108,14,126,1,64
6526355874,1510,23,10,1650063903,21,50,True,16,42,30,71,123,35,41,85,135,63
6526355850,1067,23,10,1650063897,21,50,False,17,110,126,85,79,70,119,106,1,6
6526355798,1756,23,10,1650063897,21,50,True,70,40,106,31,21,2,86,82,16,50
6526355613,1993,22,10,1650063876,21,50,False,81,27,9,8,21,83,121,106,104,12
6526355482,1369,23,10,1650063866,21,50,False,119,9,74,27,35,126,41,40,12,101
6526355453,1950,22,10,1650063861,21,50,False,19,7,36,98,57,102,9,80,93,49
6526355451,1369,23,10,1650063856,21,50,True,80,102,129,59,86,65,84,95,74,19
6526355370,1936,23,10,1650063856,21,50,True,120,70,50,137,78,74,44,39,19,128
6526355313,1260,23,10,1650063840,21,50,False,14,35,81,120,3,84,25,50,94,123
6526355268,1908,23,10,1650063845,21,50,True,33,137,25,41,31,74,8,71,100,55
6526355266,1240,23,10,1650063841,21,50,True,8,76,126,75,64,74,113,86,79,36
6526355246,1517,23,10,1650063845,21,50,False,105,84,64,70,32,1,23,111,6,20
6526355165,2172,4,10,1650063829,21,50,False,36,69,90,56,53,11,86,137,27,72
6526355146,2104,22,10,1650063830,21,50,False,129,72,7,11,26,19,86,30,2,92
6526355092,1739,23,10,1650063825,21,50,True,36,123,16,101,42,93,22,40,74,38
6526355061,1791,22,10,1650063799,21,50,False,48,53,67,42,34,110,5,99,41,14
6526354910,1150,22,10,1650063809,21,50,True,15,12,36,53,74,114,97,27,46,20
6526354824,1446,23,10,1650063794,21,50,False,31,35,78,99,95,85,27,114,50,70
6526354756,1678,22,10,1650063799,21,50,False,9,87,41,29,74,114,102,1,23,4
6526354685,2089,23,10,1650063773,21,50,False,85,44,49,45,35,17,68,99,14,93
6526354672,1913,22,10,1650063789,21,50,False,86,87,104,121,6,2,128,90,84,23
6526354628,1235,22,10,1650063774,21,50,True,90,81,111,46,16,13,27,26,80,15
6526354596,2103,22,10,1650063783,21,50,False,39,35,41,90,68,96,25,44,64,101
6526354573,1199,23,10,1650063783,21,50,False,128,100,44,5,35,62,14,135,70,63
6526369846,947,23,10,1650065196,21,50,False,74,100,47,40,36,83,84,123,120,43
6526367788,891,22,10,1650064969,21,50,True,44,26,41,40,39,25,30,136,43,42
6526367535,1104,23,10,1650064979,21,50,True,89,85,27,31,11,62,26,66,8,23
6526367305,1096,23,10,1650064958,21,50,False,11,27,33,106,126,137,6,14,64,59
6526367279,1245,23,10,1650064937,21,50,False,84,25,44,14,19,102,21,35,2,75
6526366703,1043,23,10,1650064896,21,50,True,59,6,99,30,26,40,5,31,92,106
6526366192,1318,23,10,1650064844,21,50,True,44,102,74,30,35,59,7,26,81,99
6526365530,1163,23,10,1650064788,21,50,False,41,14,26,21,12,64,35,81,9,71
6526365047,1338,23,10,1650064745,21,50,True,26,105,14,25,85,123,46,109,44,3
6526364769,1042,23,10,1650064714,21,50,True,81,32,54,22,30,44,17,101,33,43
6526364315,1492,23,10,1650064673,21,50,False,25,136,88,21,14,28,109,86,35,64
6526364110,732,22,10,1650064659,21,50,False,71,1,85,121,13,86,8,105,137,31
6526364080,1019,23,10,1650064647,21,50,True,13,74,45,54,31,14,26,42,76,27
6526363376,878,23,10,1650064590,21,50,True,36,74,19,26,35,32,13,57,25,61
6526363343,1175,23,10,1650064575,21,50,False,11,35,79,94,99,120,6,68,84,55
6526363202,1324,22,10,1650064575,21,50,False,46,82,72,121,36,16,75,93,17,14
6526363186,1456,23,10,1650064570,21,50,False,64,81,110,129,43,135,50,35,26,8
6526362954,1370,23,10,1650064554,21,50,False,32,11,16,119,29,28,14,86,137,110
6526362617,1263,23,10,1650064518,21,50,False,64,72,95,34,84,13,2,6,113,121
6526362239,1327,23,10,1650064487,21,50,True,8,74,86,136,27,14,39,99,33,76
6526361953,1372,23,10,1650064456,21,50,True,9,7,126,6,15,123,14,22,93,5
6526361852,1429,23,10,1650064452,21,50,False,23,35,26,121,45,85,98,6,84,120
6526361725,1636,23,10,1650064441,21,50,False,128,4,84,64,8,50,49,101,123,45
6526361705,1290,22,10,1650064435,21,50,True,91,101,19,81,90,106,14,25,8,21
6526361703,1457,23,10,1650064425,21,50,True,103,21,14,101,54,128,70,7,74,99
6526361645,1633,23,10,1650064425,21,50,False,49,12,103,34,97,39,93,50,31,56
